,Messages,Time Stamp,Spam
221,It is sin to buy this stock. It has eroded the wealth of the investors over many years. rubbish stock,04-02-2022 11.26,
222,This stock didnt go anywhere even in the greatest bull market of all time. do you think that this will go up now?. Shorters have earned so much than long term investors here.,04-02-2022 11.26,
223,"All the leading brokers have recommended a BUY CALL , Jeffrey indicated a Target of Rs 300",04-02-2022 11.02,
224,"I have told already,those viruses kill many before they eventually perish. Value buying and re-rating ,will take this up to 300,till then you need to battle to stay alive.",04-02-2022 11.00,
225,no foreign institutions buy this Sin stock but foreign brokerages are giving buy recommendations and setting targets because they want to short while retailers continuously buy this garbage.,04-02-2022 10.54,
226,"Fundamentally very strong, very positive news comming from brokerage house,, ist target 280,and 2nd target 310",04-02-2022 10.48,
227,today this stock will go to lower circuit.,04-02-2022 10.48,
228,If this stock is good what is bed? Any body seen UC ever ? worst of the lot.Even profit and revenue goes double.This stock will never change. suppose next year tax rate increase from 55% to 75% then what will happen as worlds cigarette/tabc...&nbsp,04-02-2022 10.44,
229,"Buy ""Graphite India"" Stock , Very good result coming up, We can expect a minimum 20% upside in a week. Future EV stock",04-02-2022 10.42,
230,ITC ready to raise for new High!! stay invested,04-02-2022 10.02,
231,buy buy any big reversal today buy 240 today,04-02-2022 10.08,
232,Agree with you. Someone playing with this stock for long,04-02-2022 10.35,
233,There is no chance for hitting upper circuit till company margins are under pressure. Please should not misguide retailers to get trapped in ITC .,04-02-2022 10.19,
234,"Short short for intraday tgt 228, feb month sureshott tgt 215-220, no results is good here, just short n earn huge till 215 levels, i shorted huge at 238 today",04-02-2022 10.18,
235,Sell intraday for tgt 228,04-02-2022 10.11,
236,"What to do with excellent, beats all estimation / expectation of each poll, 3.5 crore volume in just 1 hour (which is actually per day volume for this counter) trading time and still price is not moving upside, it means someone / cartel / o...&nbsp",04-02-2022 10.11,
237,This is the way we loot retail investors money by praising the company and selling the stocks.,04-02-2022 10.02,
238,The days candle is shakeout candle. So be in long trade this is my view at the God Market ke haath mein hai,04-02-2022 9.59,
239,short..this stock ITC..target 205 feb series..... weak on chart.....and devidend role will be in action,04-02-2022 9.57,
240,"If you want comfortable journey of life in Stock Market, then reduce the luggage of Expectations..",03-02-2022 10.30,
241,Retailers are simply going mad selling shares for no reason,04-02-2022 9.56,
242,Hey hey look who is talking who is on MMB since 2011 and still new member after spending more than 12 years and only written handful of stocks!! Kuch acchaa kaam kar loaah NSEStockHolder rather than writing negative for others!! God bless y...&nbsp,02-02-2022 10.23,
243,"till now itc volume 1.75 crore, which is more all nifty stock 8-15% , something very good happening in itc, buy as much",02-02-2022 10.13,
244,Hahha People will buy this now before results for dividend when dividend times comes and all bought this will come below 200 level and all will see yaa kya kar liya and then all out in loss And then its rally start Bcoz Market will go towar...&nbsp,02-02-2022 10.07,
245,"I hope today Fire 240 up for intraday bcz, no tex on tambacoo and sigarate in budget 2022",02-02-2022 9.58,
246,3rd class share hai ye. kuch nahi ho sakta iska,02-02-2022 9.54,
247,If itc comes at 190 From 235 Level what u all do U will Frustrate and sell so Market is Going to do same technical here not supporting only volume increasing this share,02-02-2022 9.50,
248,Unlike Other sectors IT sector is impacted by many factors Can Market correction impact Infy badly? To get all answers v.gd/GjmAyK,02-02-2022 9.49,
249,Koi mujhe www IntradayAFL com jaisa aur koi website ke bare bataye toh main subscribe karne se pehle try karu. Yeh IntradayAFL kamal ka trend free mein live deta hai.,02-02-2022 9.48,
250,Morgan Stanley Assumption is Just bakwas All educated target given people are gabar aur corrupt so Where they raise buy target they reduced so people out where they reduced target they increase all these agencies is just fu..k off dont take...&nbsp,02-02-2022 9.47,
251,You keep your post where you posted your call. Do not post here after hit . useless fellow,02-02-2022 9.44,
252,"Totally managed by some group of traders, if they want they will take it up if they want to bring down they will do so as their own property. No value. Lost all morning bullsihness. Fell in to shakcles of same group of shorters.",02-02-2022 9.43,
253,Generally I avoid views on ITC.... but today I m finding conviction in this stock... once cross 230 then 210 levels will be history... tele... stockjunction,01-02-2022 22.38,
254,Say hi . Best pickup from market ..9.5.6.8.9.1.4.0.3.9 just ping here,02-02-2022 0.54,
255,"yah spasht hai ki vyutkramon kee yah shrrnkhala anishchit kaal tak jaaree rah sakatee hai. ye satark maanasik kalaabaaji kar rahe hain phlip-phlop ka ek kram, jinamen se pratyek taarkik roop se agale tak jaata hai, bina kisee antim padaav p...&nbsp",02-02-2022 0.41,
256,"Shares of cigarette to fast moving consumer goods (FMCG) major ITC hit a seven-week high of Rs 228.80, up 4 per cent on the BSE in Tuesday s intra-day trade on back of heavy volumes as no announcement with regards to hike in taxes were prop...&nbsp",01-02-2022 23.35,
257,ITC GOOD FUNDAMENTAL KEEP ACCUMULATE AT EVERY DIP FOR LONG TURM...,01-02-2022 22.50,
258,"ITC - Feb 3rd Earnings Release Expected! Now let the company decide about Dividends, De-merger etc etc... Those who missed to invest at 210 levels, its still good tym to invest. ITC is a tortoise, investors will be rewarded its all about pa...&nbsp",01-02-2022 22.47,
259,sell.....ITC will never sustain above 245 rs.,01-02-2022 22.35,
260,"No bad news is good news in budget for ITC. Now, ITC is coming out with Q3 results on 3rd Feb with interim dividend. Hope, company to declare good results with handsome dividend.",01-02-2022 19.59,
261,Unlike Other sectors IT sector is impacted by many factors Can Market correction impact Infy badly? To get all answers v.gd/GjmAyK,01-02-2022 21.52,
262,"ETFs also exist for various asset classes, as leveraged investments that return some multiple of the underlying index,",01-02-2022 21.07,
263,Fundamentally strong stock add at every dips for long term for more... Queen of future,01-02-2022 17.56,
264,Among the value stocks ITC has dominant position. Third quarter results will reinforce the above assumptions.,01-02-2022 17.30,
265,ITC share is having same pattern of SBI . That share also rounding 4-5 year from 180-250 rs but after that in one year share move to 500 plus. Share market gives the benefit of long term investors,01-02-2022 16.35,
266,ek din ka Chandni hai ..kal phir jameen par girega,01-02-2022 16.29,
267,hope you have sold your all holdings???,01-02-2022 16.27,
268,210 Aa gya kya Short kiya tha apne . kaise analysis karte ho sahaeb ji,01-02-2022 16.12,
269,Never depend on single income. Make investment to create second source,01-02-2022 15.44,
270,LOT OF BEARISHNESS STILL EXITS IN THIS COUNTER AS IT FUTURE STILL TRADES AT 4 RS DICOUNTED PRICE. SO ITC BEARISHNESS CONTINUES,01-02-2022 15.24,
271,"Hope people here remember that it fell from 262 to 232 on fake rumours that its going to be taxed heavily in budget. Now what will happen to this ? All bullshits creating havoc here because there is no promoter, as only employees run the sh...&nbsp",01-02-2022 14.57,
272,"Its moved 7.5 but call writers not allowing premium to rise. If it moves another 7 tomorrow,they will cover.",01-02-2022 15.07,
273,Unlike Other sectors IT sector is impacted by many factors Can Market correction impact Infy badly? To get all answers v.gd/GjmAyK,01-02-2022 14.05,
274,Have an opinion on this news? Post your comment here.,01-02-2022 14.02,
275,Itc moves is not sustainable as per movement its looks like someone is playing with this share price movement,01-02-2022 13.56,
276,phirse logoko phasayega operator 240 tak le jayega aur jis price mein maal bikh jayega waha se neche,01-02-2022 13.50,
277,huryup uthalo jitna ho sake before 10 February demerge news will tomorrow announced,01-02-2022 13.47,
278,"Not mention tax policy is the biggest negative for ITC. If it was announced, we would have a clarity about it. But now its in dilemma again.",01-02-2022 13.41,
279,"Hahahahahahaaaaaaaaa,then why the hell its not move for 6 years now? So something or some one is definitely wrong here",01-02-2022 13.40,
280,Kya Thoko. ITC is on its way to 300. Time horizon is 1 year,01-02-2022 13.33,
281,ITC might give a good dividend this time and also some good news of demerger in near future.,01-02-2022 13.31,
282,"When ever there is an uncertainty in the tax policy on tobacco products, ITC will not go to higher valuation. Situation is still the same.",01-02-2022 13.29,
283,Not Good Budget sellllllllllllllllllllllllllllllllllllllllll,01-02-2022 13.16,
284,now on words this will out permorm the market,01-02-2022 13.15,
285,Keep Sell sell sell.YB Nifty Big Red.......................,01-02-2022 13.15,
286,Dividend of Rs.5 will be declared day after tomorrow on 3rd Feb and revenues will be the highest so buy ITC as it will head to Rs.250.,01-02-2022 13.14,
287,"no tax Budden, trg 235 today",01-02-2022 13.14,
288,Sell 230 Calls and 235 call.............................fake up moov selling options...... .. .....,01-02-2022 13.14,
289,buy in track load awesome days are ahead,01-02-2022 13.11,
290,No tax on smoking. And good results of Q3 on 3rd Feb. will take this share above INR 400. Already there are expectations of demergers to benefit the shareholders.,01-02-2022 13.10,
