,Messages,Time Stamp,Spam
506,"Importantly, while system liquidity is adequate and interest rates are low, credit growth has remained in a slumber. There could be various reasons for this.",22-12-2021 20.37,
507,"Bharti airtel cmp 732 for tomorrow morning 740/760/770 , For AnyTips OrHelp wtzp... 73OO7 :311 :44",22-12-2021 16.30,
508,"Buy tata steel cmp 1125 and target will Be 1200/1300 soon , For AnyTips OrHelp wtzp... 73OO7 :311 :44",22-12-2021 15.48,
509,Maruti All Set to Fly above 7650/7800 By Expiry !,22-12-2021 15.46,
510,PMC fincrop next multibigger stock target RS.10 plus March 2022 buy and hold once again RS.100 plus next 2 years bnfs.at/891c,22-12-2021 13.55,
511,Crude oil Beneficiaries like ongc gail and bpcl will fire. Want to know more beneficiary cost Crude oil Beneficiaries like ongc gail and bpcl will fire. Want to know more beneficiary cos ..bnfs.at/891c,22-12-2021 13.55,
512,"Some Unauthorized News is coming from another forums, check now... Queen of future",22-12-2021 13.00,
513,Hold and accumulate this jewel for long long term,22-12-2021 12.53,
514,Strong Intraday Sell Maruti Suzuki at 7387 Target is 7357-7367 for today only...Be cautious tomorrow market can fall,22-12-2021 12.27,
515,"The supreme court case for gtl infra vs ed arc, gtl infra side case handled by abhishek manu singhvi, which means manoj t has strong support.... bnfs.at/891c",22-12-2021 12.21,
516,Maruti can go to 7500/7600 before expiry. once crossed 7420 next stop is 7500 and then 7600,21-12-2021 22.19,
517,Maruti Suzuki is expected to give good quarter...,21-12-2021 17.04,
518,I also have CE 7500 Avg 110.. not getting ..what to do,21-12-2021 16.48,
519,I have maruti ce7600 December expiry should i keep it?,21-12-2021 15.53,
520,Big rally possible under huge shorts so no hurry Enjoy****,21-12-2021 12.45,
521,if yu put money in loss making company do not expect yourself to make profits,21-12-2021 11.39,
522,Growth oriented stocks will be accumulated heavily by fiis and diis. Full list available bnfs.at/891c,21-12-2021 11.29,
523,The zeel of trading comes with Red color in our portfolio to make it Green & Positive results Come ....bnfs.at/891c,21-12-2021 11.29,
524,"Short term target Maruti : 7500 , buy call given.",21-12-2021 10.28,
525,"Maruti : Intra Day Target : 7350 , buy call given today for retail investors to make good profits in this counter today.",21-12-2021 10.28,
526,Ready for sustain again on coming days so be ready for see more actions for more updates and tipx wtzppp on 844549: 2O56,20-12-2021 15.59,
527,Telle grm Profit_Junction : HUL started its bullish trend as per stochastics in hourly chart. To learn chart reading and get fresh freee intrdy caallls in my Telleegrm Profit_Junction Buy it above swing high 2400 for next resistances 2700/3...&nbsp,20-12-2021 15.28,
528,PM Modi is announcing new strategies today PM 4 ti uplift economy . Shorts are covered in markets .,20-12-2021 15.18,
529,Congratulations all the followers for showing extreme p for patience ,20-12-2021 15.09,
530,Smart money is moving effectively. Investors are taking every opportunity to grab this . Do not sell Maruti unless you have other compelling commitments. Buy and Hold tightly as per your capacity. Have patience.,20-12-2021 15.06,
531,Every dip is a buying opportunity. Buy and Hold as per your capacity. Recovery will be very sharp and will take to 10000/- level. Have patience.,20-12-2021 14.30,
532,"Massive accumulation, All shorts trapped now hold for next 15 session no hurry go long only*****",20-12-2021 11.34,
533,Market always gives superb return to long term holders so fill ur portfolio with long term stocks,20-12-2021 7.28,
534,"On the weekly chart, the counter is placed above all its moving averages after two weeks of correction from the highs",19-12-2021 19.34,
535,speedy recovery is expected from these levels...buy for for huge profit......for more details,19-12-2021 7.49,
536,jab halka bematlab news me bhi hawa hojata hai kabhi itna sare Good news honeki babjud purchase bhi davake horaha fir bhi writing karke jabardast niche fasa rahe ye SEBI ko ni dikhta hai inka management aese hi hai this market is worthless ...&nbsp,16-12-2021 17.32,
537,7450 par gaadi ka circuit fail ho chuka hai. ab yeh 7000 tak jaayega,16-12-2021 14.39,
538,Tomorrow be ready all operator for strong upper circuit be ready for retailer buying opportunity........ v.gd/wSQSTI,16-12-2021 13.23,
539,BUY BHARTI FOR 250 PROFIT ACHIEVING POINT WITH ANALYST TELGRRM.......... v.gd/wSQSTI,16-12-2021 13.23,
540,clear inverted head and sholder pattern in weekly time frame,16-12-2021 13.21,
541,next time make sure you don.t buy an out of the money call or put. at the money or slightly out of the money can be a better trade and that too with a strong conviction in this volatile market. for now follow a strict stop loss.,16-12-2021 13.17,
542,Buy a maruti suzuki vehicle and put the same amount of money in its stock for long term and enjoy the free car within two years. - My target for Maruti Suzuki is Rs 8500 for the short term with a stoploss of Rs 7100,16-12-2021 13.14,
543,I have bought today Maruti 7500 CE options (8 lots) and Tatamotors 500 ce (2 lots). NEED SUGGESTION.,16-12-2021 13.13,
544,7406 Now buy & Celebration is on new year happy new year****,16-12-2021 10.07,
545,very nice advice Legend Investor  CMP is 7497,16-12-2021 9.41,
546,Fundamentally strong stock add at every dips for long term for more... v.gd/wSQSTIz Unlikely scenario analysis developed strong analytical skills developed strong. How? .......... v.gd/wSQSTI,15-12-2021 18.50,
547,Fundamentally strong stock add at every dips for long term for more... v.gd/wSQSTIz Unlikely scenario analysis developed strong analytical skills developed strong. How? .......... v.gd/wSQSTI,15-12-2021 18.44,
548,Fundamentally strong stock add at every dips for long term for more... v.gd/wSQSTIz Unlikely scenario analysis developed strong analytical skills developed strong. How? .......... v.gd/wSQSTI,15-12-2021 18.38,
549,Fundamentally strong stock add at every dips for long term for more... v.gd/wSQSTIz Unlikely scenario analysis developed strong analytical skills developed strong. How? .......... v.gd/wSQSTI,15-12-2021 18.32,
550,Fundamentally strong stock add at every dips for long term for more... v.gd/wSQSTIz Unlikely scenario analysis developed strong analytical skills developed strong. How? .......... v.gd/wSQSTI,15-12-2021 18.27,
551,"BUY IOC 120 SL 119 TARGET 122/123, For AnyTips OrHelp wtzp... 73OO7 :311 :44",15-12-2021 18.12,
552,Telle grm Profit_Junction : M&M formed bearish pattern. Buy it only abv ichimoku resistance 850 for a tgt of 900 soon. I share freee intraday caallls in my Tellee grm Profit_Junction,15-12-2021 17.29,
553,avoid buying in huge quantity our Indian markets are still highly over valued.. 746.599.4525,15-12-2021 17.18,
554,Will see more upward moments so just wait and watch..,15-12-2021 16.19,
555,"This stock may give you 2x,3x return this year for sure... very bullish on technical chart...",15-12-2021 15.47,
556,To build a fortune in the long-run and spend it wisely. know how ... just follow,15-12-2021 12.37,
557,"8200 - - 8500 quite possible but by 21 Dec , will have to think !",15-12-2021 11.48,
558,Maruti Suzuki India Limited has informed the Exchange about Schedule of meet,15-12-2021 11.15,
559,Buy Maruti for the target of 8200 to 8500 Dec21 expiry.... today is the last day to buy at this lower level....,15-12-2021 10.37,
560,Maruti sell at 7483 sl 7555 target 7200,15-12-2021 10.15,
561,"Every time it goes down, BUY immediately with both hands as per your capacity and HOLD tightly. Rs 10000/- level will be soon. Have patience.",15-12-2021 9.38,
562,Maruti Is Still Figuring Out The Logistics Of Bringing The Jimny To India.,15-12-2021 9.34,
563,"Maruti : Intra Day Target : 7510 , buy call given today for decent to good intra day targets.",15-12-2021 9.34,
564,catch at low again it will move to 7550. lets see,15-12-2021 7.05,
565,If you check OI data it clear shows huge put writers at 15700 and 15750...giving good support as sgx nifty close in green by big margin..it clearly indicates bullish apttern in chart analysis...PCR ratio is also good..buy friends and best o...&nbsp,14-12-2021 21.37,
566,This stock is a very good choice to your portfolio ...buy at current levels for Good investment For AnyTips OrHelp wtzp... 73OO7 :311 :44,14-12-2021 10.57,
567,5 new Maruti Suzuki cars launching in 2022: Brezza to Alto. Maruti will go very aggressive in new model launches after June 2022 once thee semi-conductor chip shortage problem gets over.,14-12-2021 9.52,
568,"Maruti : Intra Day Target : 7550 , buy call given today for good intra day gains.",14-12-2021 9.51,
569,Bank sector will be more bullish in upcoming session...,14-12-2021 9.28,
570,Maruti is giving an opportunity to BUY at every dip. Do not miss. Hold tightly with patience. Rs 10000/- sooner than later.,14-12-2021 9.23,
571,stock back in action again buy & hold 4 more returns in upcoming days for more live updates & tipsz wtzppp on 844549:2O 56,13-12-2021 20.51,
572,Sound working capital management and controlled capex led consol net debt to decline,13-12-2021 20.39,
573,BUY BHARTI FOR 250 PROFIT ACHIEVING POINT WITH ANALYST TELGRRM.......... v.gd/wSQSTI Tomorrow be ready all operator for strong upper circuit be ready for retailer buying opportunity........ v.gd/wSQSTI,13-12-2021 20.29,
574,BUY BHARTI FOR 250 PROFIT ACHIEVING POINT WITH ANALYST TELGRRM.......... v.gd/wSQSTI Tomorrow be ready all operator for strong upper circuit be ready for retailer buying opportunity........ v.gd/wSQSTI,13-12-2021 19.49,
575,BUY BHARTI FOR 250 PROFIT ACHIEVING POINT WITH ANALYST TELGRRM.......... v.gd/wSQSTI Tomorrow be ready all operator for strong upper circuit be ready for retailer buying opportunity........ v.gd/wSQSTI,13-12-2021 19.11,
576,Intraday Sell Maruti Suzuki at 7532 Target is 7450 for Intraday only,13-12-2021 11.55,
577,Maruti Suzuki India Limited has informed the Exchange about Schedule of meet,13-12-2021 10.55,
578,BUY for intraday... buy at every dip.. - My target for Maruti Suzuki is Rs 7600 for the intraday with a stoploss of Rs 7540,13-12-2021 10.51,
579,"Buy BB bajaj auto cmp 3328 and tomorrow morning 3400/3450 , For AnyTips OrHelp wtzp... 73OO7 :311 :44",13-12-2021 10.06,
580,sell Maruti 7575 sl 7622 intaday 7520 target,13-12-2021 10.01,
581,Sell Maruti Suzuki at 7560 Target will be 7530-7540 for Intraday only,13-12-2021 9.56,
582,buy 7500ce at cmp 190 with stop loss 150 target 240 280. for higher target of 500 plus keep 90 stop loss. maruti is on verge to hitting 8200 this month.,13-12-2021 9.51,
583,above today high 7595 is next stop. easy money,13-12-2021 9.49,
584,"Maruti : Short term target : 8000 , buy call.",13-12-2021 9.47,
585,The semi conductor chip shortage will continue till June 2022. All the new models will be agrresively launched after June 2022.,13-12-2021 9.47,
586,"New Maruti Suzuki Celerio Bags 15,000 Bookings Waiting Period Goes Up To 12 Weeks The Maruti Suzuki Celerio was launched in India on November 10, and in just about a month, the company has received around 15,000 bookings for the car, Howeve...&nbsp",11-12-2021 21.44,
587,Telle grm Profit_Junction Dr reddys is in range from past 2 weeks. Wait for breakout. Buy abv 4700 for 5200 and sell below 4480 for 4100 tgt. I share freee intraday caallls in my Tellee grm Profit_Junction,11-12-2021 18.42,
588,is there Anyone who can inform when Maruti will go up to 10000 & on the downside to 6500 Rs....tk up the challenge ,11-12-2021 18.26,
589,Telle grm Profit_Junction : Bajaj auto is little bullish as per MACD and stochastics in daily chart. Buy it only abv resistance 3300 for a tgt 3700 soon. I share freee intraday caallls in my Tellee grm Profit_Junction,11-12-2021 18.23,
590,Maruti go long only above 7170 for short term target 8500 for more info v.gd/GjmAyK,11-12-2021 14.39,
591,"In a bull market, one must avoid the error of the preening duck",11-12-2021 9.41,
592,BUY THIS STOCK ON EVERY DIP IT WILL GROW SOON LET CROZS THE NIFTY 18K SOON FOR ANYHELP OR DETAILSZ REAGARDING THIS STOCK WHTSAAAAPP ON __84454 NINE TWO O56,11-12-2021 7.23,
593,I dont think so.. Everyone now thinking of 4 wheeler.,10-12-2021 21.45,
594,"Good Entry Level, can go up easily within a week",10-12-2021 15.21,
595,Maruti go long only above 7170 for short term target 8500 for more info v.gd/GjmAyK,10-12-2021 14.29,
596,Telle grm Profit_Junction: Biocon is little bullish as per indicators in daily chart. Buy only above the next resistance 380 for 400 tgt in 1 week. I give freee intrdy sugggestions in my Tellee grm Profit_Junction,09-12-2021 15.19,
597,Have an opinion on this news? Post your comment here.,09-12-2021 14.21,
598,"Maruti will see 7600 in quick session. Yesterday move n all auto companies will continue its rally. After 7600 a small consolidation may happen but before December expiry will see 8200. Target may looks high but, Maruti Suzuki is having sho...&nbsp",09-12-2021 14.07,
599,Volume is nothing but the number of times a company s stock is traded at a particular time.,09-12-2021 14.04,
600,"That s because if the trading volume is high, prices usually move upwards too.",09-12-2021 14.04,
601,"Generally, it is better to pick stocks when the volume of trading is high.",09-12-2021 14.04,
602,Maruti go long only above 7340 for short term target 8500 for more info v.gd/GjmAyK,09-12-2021 12.55,
603,watch BLACK CROW :::: BE ALERT co. going to soon SICK NO NEW TECHNOLOGY DECIDE Y/S,09-12-2021 12.51,
604,Do not ignore the dip. Buy immediately and Hold tightly.,09-12-2021 11.51,
605,buy buy and only buy todays target for maruti is 7500 just see after 12 today,09-12-2021 11.47,
606,To knw Queen of future This stock may give u 2x 3x returns this year for sure ..very bullish on techincal chart For any help orTips.... To knw Queen of future,08-12-2021 21.55,
607,Telle grm Profit_Junction : ACC formed inverted hammer pattern near the resistance. Buy it only above BB upper line of 2300 for a tgt of 2600 . I give freee intrdy sugggestions in my Tellee grm Profit_Junction,08-12-2021 21.50,
608,Telle grm Profit_Junction : Sun TV formed hammer and can act as little bullish as per indicators in 60 mins chart. Buy only above 535 for 600 soon. I share freee intrdy sugggestions in my Tellee grmProfit_Junction,08-12-2021 20.57,
609,- Business Standard : Maruti Suzuki India has emerged as the segment leader in passenger vehicle sales. The automobile behemoth reported sales of over 1 lakh units in November 2021,08-12-2021 18.48,
610,Maruti to launch EV cars - CNBC DEEPALI RANA NEWS OUT,08-12-2021 18.38,
611,"MARUTI : SOURCES to CNBC_Awaaz deepaliranaa Likely to disclose Electric Car plan in Vibrant Gujarat Summit Co likely to display EV & Hybrid products in Summit Co likely rope in Toyota for Tech, Co-Branding Co may look to launch EV SUV on th...&nbsp",08-12-2021 18.10,
612,"Volume is nothing but the number of times a company s stock is traded at a particular time, know more",08-12-2021 17.09,
613,Crude oil Beneficiaries like ongc gail and bpcl will fire. Want to know more beneficiary cost Crude oil Beneficiaries like ongc gail and bpcl will fire. Want to know more beneficiary cos ..v.gd/wSQSTI,08-12-2021 16.48,
614,Action in Sector : Auto - Cars has gained by 2.71%,08-12-2021 16.43,
615,Market always gives superb return to long term holders so fill ur portfolio with long term stocks.. Queen of future,08-12-2021 16.42,
616,Maruti will close today above 200 DMA...,08-12-2021 14.46,
617,"Book profits in Maruti, Muthoot Finance looking attractive at current levels, can go very quickly to 1600. Do your own analysis before investing",08-12-2021 14.38,
618,Aggressive buying is happening by FII and HNI Investors. Smar money is moving effectively. Do not sell unless you need funds. Buy and hold as per your capacity. Rs 10000 is on way. Have patience.,08-12-2021 14.35,
619,Aab buddhu log ayenge 10000 ki tgt denge phirse gir k 7000 ho jayegi kuch hi din o me just avoid maruti***,08-12-2021 13.25,
620,Tomorrow be ready all operator for strong upper circuit be ready for retailer buying opportunity........ v.gd/wSQSTI,08-12-2021 12.29,
621,BUY BHARTI FOR 250 PROFIT ACHIEVING POINT WITH ANALYST TELGRRM.......... v.gd/wSQSTI,08-12-2021 12.29,
622,"BUY WIPRO 646 SL 640 TARGET 650/655, For AnyTips OrHelp wtzp... 73OO7 :311 :44",08-12-2021 11.49,
623,This will become junk if management didnt update market requirement .. Already delayed in EV and SUV... 10k Not possible in 10 years too if this continue...,08-12-2021 10.59,
624,Investing should be more like watching paint dry or watching grass grow. .v.gd/wSQSTI,08-12-2021 10.59,
625,Every dip is a buying opportunity. Rs 10000/- is on way in couple of trading sessions. Hold tightly with patience.,08-12-2021 10.27,
626,THIS STOCK.IZ LOOKIMG VERY GOOD FOR BUY AND HOLD AS PER FUNDAMENTALS CHARTINGS FOR ANYHELP AND INFOO JUST TEXTTTT ON WHHATSAPPP 84454___NINE 2O 56,07-12-2021 17.35,
627,FROM COUPLE OF DAYS WE SEEN HEAVY VOLUME IN THIS STOCK KEEP IT IN YOUR RADAR. IT WILL STOP FLACTUATING FOR ANYHELP AND INFOO JUST TEXTTT ON WHHATSAPPP 844 FIVE 492 O56,07-12-2021 17.33,
628,Telle grm Profit_Junction: Biocon is little bullish as per indicators in daily chart. Buy only above the next resistance 380 for 400 tgt in 1 week. I give freee intrdy sugggestions in my Tellee grm Profit_Junction,07-12-2021 15.57,
629,Have an opinion on this news? Post your comment here.,07-12-2021 15.16,
630,"It is gone, now reenter only below 6500, Nifty will touch 16300, 17200, 17250, 17300 now strong resistance",07-12-2021 15.05,
631,3 new SUV may be launched by Maruti in next 6 months..Breaking news....!!!!!,07-12-2021 14.51,
632,Investing is not an easy mind game ....it requires patience to feel the power of stock market..... v.gd/wSQSTI,07-12-2021 14.13,
633,"The supreme court case for gtl infra vs ed arc, gtl infra side case handled by abhishek manu singhvi, which means manoj t has strong support.... v.gd/wSQSTI",07-12-2021 14.13,
634,PMC fincrop next multibigger stock target RS.10 plus March 2022 buy and hold once again RS.100 plus next 2 years v.gd/wSQSTI,07-12-2021 14.03,
635,Crude oil Beneficiaries like ongc gail and bpcl will fire. Want to know more beneficiary cost Crude oil Beneficiaries like ongc gail and bpcl will fire. Want to know more beneficiary cos ..v.gd/wSQSTI,07-12-2021 14.03,
636,The zeel of trading comes with Red color in our portfolio to make it Green & Positive results Come .....v.gd/wSQSTI,06-12-2021 20.37,
637,Buy it for investment purposes having strong fundamentals Profit booking would be seen now in this stock now book ur profit....wait to reenter at lower levels,06-12-2021 20.06,
638,"Telle grm Profit_Junction : Dabur is bearish as per indicators in short term, buy it abv 588 for a tgt of 630 and sell it below 560 for a tgt of 530 in a week. I give freee intrdy sugggestions in my Tellee grm Profit_Junction",06-12-2021 16.18,
639,"Strong levels, Good Result, Consolidated in last week, strongly recommend this stock for buying for more details... Queen of future",06-12-2021 14.41,
640,Fundamental strong stock add at every dips for long term view more AnyTips OrHelp wtzp... 73OO7 :311 :44,06-12-2021 13.34,
641,Tomorrow be ready all operator for strong upper circuit be ready for retailer buying opportunity........ v.gd/wSQSTI,06-12-2021 13.13,
642,BUY BHARTI FOR 250 PROFIT ACHIEVING POINT WITH ANALYST TELGRRM.......... v.gd/wSQSTI,06-12-2021 13.12,
643,"making money is all about correct timing and skill, if you are really interested in profit sharing then wtzp .70.215.37.682",06-12-2021 12.02,
644,"dont suffer more losses, If you are interested in earning big from the market and recovery of your big losses together on profit sharing basis then wtzp 702.15.37.682",06-12-2021 12.02,
645,Friends if you are genuinely interested to work together and grow mutually then dont gamble anymore lets work to grow together on profit sharing basis Wtzp .70.215.37.682,06-12-2021 12.02,
646,If you check OI data it clear shows huge put writers at 15700 and 15750...giving good support as sgx nifty close in green by big margin..it clearly indicates bullish apttern in chart analysis...PCR ratio is also good..buy friends and best o...&nbsp,05-12-2021 22.22,
647,ye forum pe maruti ke stock ke alawa baki ke post hi jada hai ..,05-12-2021 21.43,
648,maruti target 5500 .... next 2 to 3 month no chip available .. Dec quarter manufacturering is going to half ... 1 manipulation done .. ab ye niche jane wala hai .. oprater ne sambhala to target 6000,05-12-2021 21.42,
649,Telle grm Profit_Junction Dr reddys is in range from past 2 weeks. Wait for breakout. Buy abv 4700 for 5200 and sell below 4480 for 4100 tgt. I share freee intraday caallls in my Tellee grm Profit_Junction,05-12-2021 15.08,
650,This is going to further fall.... I dont see a good future in Maruti.... Best for short selling...,05-12-2021 7.23,
651,This stock is a very good choice to your portfolio ...buy at current levels for Good investment,05-12-2021 6.17,
652,"Telle grm Profit_Junction : UPL is near to its recent swing high which will act as support , Buy it only above fibonacci resistance 700 for 739 soon. I share freee intraday caallls in my Tellee grm Profit_Junction",04-12-2021 15.10,
653,be alert CLSA downgrades Maruti as SUV market share falls decide yourself,04-12-2021 15.03,
654,Maruti go long only above 7210 for short term target 8500 for more info v.gd/GjmAyK,04-12-2021 14.22,
655,Companies like Motherson Sumi and Bharat Forge reported a strong set of numbers. PNB Housing deal with the Carlyle Group fuelled up the entire housing sector.,03-12-2021 20.58,
656,"Maruti : Intra Day Target : 7290 , sell call given today for good intra day profits.",03-12-2021 11.18,
657,hold it tightly for super gains 9200-9500..keep watching and trade carefully,03-12-2021 10.16,
658,Maruti go long only above 7340 for short term target 8500 for more info v.gd/GjmAyK,03-12-2021 7.05,
659,"Maruti Suzuki India is planning to increase vehicle prices from January next year to offset the impact of the rise in input costs. The price increase would vary from model to model. Over the past year, the cost of the company s vehicles con...&nbsp",03-12-2021 5.56,
660,"price rise from feb 2022and decresing monthly sell, is it positive indication for maruti?",03-12-2021 5.11,
661,Maruti go long only above 7330 for short term target 8500 for more info v.gd/GjmAyK,02-12-2021 21.05,
662,DONT THINK BANK SECTOR IS BAD LET THE NIFTY CROSS 18K AND SEE ROCKET BANJAYEGA BANKING STOCKS KA .... FOR ANYHELP OR INFO WWTSAPPP ON 84454 NINE 2O 56.,02-12-2021 20.47,
663,FINANCE AND BANKING STOCKS ARE MAKING STRONG CHARTS AND CANDLE SO READY FOR BUY ON ANY DIP FOR ANYHELP OR DETAILSSS REGARDING THISS STOCK JUST TEXTT ON WHATTTSAPPPP ___ EIGHT 4454. 92:O56,02-12-2021 20.42,
664,Maruti Tomorrow Boom today & Yesterday it was full Consolidation phase fully Premium Eating,02-12-2021 19.48,
665,Unlikely scenario analysis developed strong analytical skills developed strong. How? .......... v.gd/wSQSTI,02-12-2021 17.56,
666,"high or low, testing tremendus patience and waste of valuable timr",02-12-2021 12.11,
667,"Maruti new suv launches look too little too late Thier sales numbers are down due to lagging the market in launches, innovation and EV adoption... Nothing to do with chip shortage If the Maruti management wants its stakeholders to belive in...&nbsp",02-12-2021 11.26,
668,"Maruti Suzuki confirms five new SUVs, expected in the next three years. A big competition coming for other car makers in the range of 10 lacs to 20 lacs.",02-12-2021 10.14,
669,"Maruti : Intra Day Target : 7400 , buy call given today for handsome profit gains. Buy Buy buy now and make handsome profits today in this counter.",02-12-2021 10.14,
670,Maruti go long only above 7340 for short term target 8500 for more info v.gd/GjmAyK,02-12-2021 9.42,
671,"Is it worth investing in this stock based on report, Dont know... Queen of future",02-12-2021 9.36,
672,wish they could split this stock soon,02-12-2021 9.35,
673,auto sales numbers are very discouraging... maruti to suffer a lot... fake strength yesterday,02-12-2021 7.33,
674,This stock is ready to show you more power very soon so be ready before buy on right levels...,02-12-2021 7.16,
675,one of the best Auto company bright future ahead in coming days for best levels.,02-12-2021 6.24,
676,"The daily price action has formed a small bearish candle carrying either side shadows, indicating indecision at current levels",01-12-2021 16.14,
677,Companies like Motherson Sumi and Bharat Forge reported a strong set of numbers. PNB Housing deal with the Carlyle Group fuelled up the entire housing sector.,01-12-2021 16.01,
678,Market always gives superb return to long term holders so fill ur portfolio with long term stocks.. Queen of future,01-12-2021 15.26,
679,"Dear Sir,  Please find enclosed herewith as Annexure -""A"", a copy of the press release being issued today.  Kindly take the same on record.",01-12-2021 14.55,
680,"cash players keep accumulate this stock, chip issue resolved and if COVID issue raise also positive for small cars manufacturers. both ways good to buy in cash.maruti suzuki",01-12-2021 15.15,
681,Every dip is a buying opportunity. Do not miss. HOLD with patience.,01-12-2021 15.09,
682,Don`t bUy for long term Now wait for few moments and Dip with right levels For help orTips wtspppp 730:073:1144,01-12-2021 14.45,
683,STEEL & IRON SECTOR BECOMING MORE STRONGEST LET NIFTY CROSS 19K IF YOU HOLDING THEN YOUR HOLDING WILL.BOOMM SOON FOR ANYHELP OR DETAILS WHHATSPPP ON 84454 NINE 2 O56,01-12-2021 14.32,
684,"dont lose your hard earned money by gambling, lets work on high conviction on profit sharing wtzp .702.15.376.82",01-12-2021 14.05,
685,"profits are made by waiting and hitting the iron when its hot, for profit sharing Wtzp .702.15.37.682",01-12-2021 14.05,
686,This stock may give u 2x 3x returns this year for sure ..very bullish on techincal chart For any help orTips.... To knw Queen of future,01-12-2021 11.09,
687,Maruti go long only above 7180 for short term target 8500 for more info v.gd/GjmAyK,01-12-2021 12.24,
688,"SGX Nifty showing level higher than 17000 now possible with getting strong global clues, our Channel continues to give the best Market updates.",01-12-2021 12.06,
689,Looking weak from here with low delivery volume high chances of short sell possible here,01-12-2021 11.58,
690,maruti must be radar short term 7450 : 7550 : 7770 above close then bullish chart postional tgt 8K - 8.5K till,01-12-2021 11.55,
691,"Banking sector involvement has been increased significantly affected customers across industries,,,more company updates only in our Channel..",01-12-2021 11.53,
692,HOLD LONGS GOING TOWARDS 7400 (BUY GIVEN YESTERDAY sl rivise to 7300 on closing basis tgt fut,01-12-2021 11.36,
693,This stock with rating change will now soon show new colors... follow our channel for more unbiased insiga,01-12-2021 11.25,
694,Tomorrow be ready all operator for strong upper circuit be ready for retailer buying opportunity........ v.gd/wSQSTI,01-12-2021 11.18,
695,BUY BHARTI FOR 250 PROFIT ACHIEVING POINT WITH ANALYST TELGRRM.......... v.gd/wSQSTI,01-12-2021 11.18,
696,Investing is not an easy mind game ....it requires patience to feel the power of stock market..... v.gd/wSQSTI,30-11-2021 19.40,
697,"The supreme court case for gtl infra vs ed arc, gtl infra side case handled by abhishek manu singhvi, which means manoj t has strong support.... v.gd/wSQSTI",30-11-2021 19.40,
698,Followers great earned today if followed. cheers. Show,30-11-2021 16.37,
699,"Importantly, while system liquidity is adequate and interest rates are low, credit growth has remained in a slumber. There could be various reasons for this.",30-11-2021 16.31,
700,"The recent stock observation, coupled with the fact that it has hit the crucial levels, suggests that it can witness a brief consolidation.",30-11-2021 16.20,
701,THIS STOCK.IZ LOOKIMG VERY GOOD FOR BUY AND HOLD AS PER FUNDAMENTALS CHARTINGS FOR ANYHELP AND INFOO JUST TEXTTTT ON WHHATSAPPP 84454___NINE 2O 56,30-11-2021 14.50,
702,Maruti go long only above 7200 for short term target 8500 for more info v.gd/GjmAyK,30-11-2021 13.53,
703,Maruti might be a good BTST trade as the sales numbers could be better than the estimates and it might bounce back towards 7500 levels this week. good luck friends.,30-11-2021 13.48,
704,"Never let a single stock betray you twice, you must draw the line when required",30-11-2021 13.37,
705,Maruti go long only above 7170 for short term target 8500 for more info v.gd/GjmAyK,30-11-2021 13.13,
706,montly chart indicates short term consolidation...mostly upto 6000 ..that would b buying opportunity....,29-11-2021 17.49,
707,"Leading indicator RSI is placed at 60 which is showing further price strength. On a higher time frame, a counter formed a Morning Star pattern, which is a bullish reversal candlestick pattern.",29-11-2021 17.26,
708,"Importantly, while system liquidity is adequate and interest rates are low, credit growth has remained in a slumber. There could be various reasons for this.",29-11-2021 16.15,
709,"Many long for auto data despite chip shortage. CE options players mostly affected. tomorrow if open high, take a sure shot sell target 7077. Show",29-11-2021 15.17,
710,buy HCL tech ...first target 1130...next short term target 1140 then 1152 v.gd/n9O6wX,29-11-2021 15.11,
711,Maruti go long only above 7180 for short term target 8500 for more info v.gd/GjmAyK,29-11-2021 14.20,
712,THIS IS POSITIONALLY BUY BUY...BUY.....BUY BUY8269379439,29-11-2021 13.46,
713,Stay away from market for few days... Various countries locking their borders and flights again,29-11-2021 13.30,
714,"If corona intensify more, maruti can touch 6000 level soon... Problem of semiconductors, sales down too much... Very risky",29-11-2021 13.28,
715,maruti is the only stock which traps perfectly....mostly of the time it shows some move ...but after that sideways with some strength..and at the end will give a huge moment any side..where we cant even exit ...,29-11-2021 13.02,
716,"The daily price action has formed a small bearish candle carrying either side shadows, indicating indecision at current levels",28-11-2021 15.11,
717,Invest safely so never gonna regret...pick worthy deal,28-11-2021 14.05,
718,"Can go up very quickly from these levels, watch it",28-11-2021 13.48,
719,Dont Sell this stock now It Will reverse for some momentum .,28-11-2021 12.14,
720,Dont Sell this stock now It Will reverse for some momentum,28-11-2021 10.04,
721,African Medical Association said yesterday that Omicron is a very mild disease and no deaths and Vaccinated people are safe . No more Covid worries and no lockdown . Nifty buy call to 18100 from Monday.,28-11-2021 10.01,
722,Do not bUy for long term Now wait for few moments and Dip with right levels,28-11-2021 7.24,
723,African Medical Association said today that Omicron is a very mild disease. No death and Vaccine helps protection . No more panic and no lockdown. Nifty to 18000 from Monday. BUY CALL,27-11-2021 20.40,
724,one of the best Auto company bright future ahead in coming days for best levels.,27-11-2021 17.38,
725,"Leading indicator RSI is placed at 60 which is showing further price strength. On a higher time frame, a counter formed a Morning Star pattern, which is a bullish reversal candlestick pattern.",27-11-2021 17.01,
726,"Acknowledging that the second wave of COVID-19 infections in India have led to worsening of growth signals, the RBI has brought down its growth forecast for FY22 to 9.5 percent from 10.5 percent",26-11-2021 22.09,
